"KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","adjacency","network"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Cefaclor","Aztreonam","Cefaclor",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Cephalexin","Aztreonam","Cephalexin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Imipenem","Aztreonam","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Meropenem","Aztreonam","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Penicillin G","Aztreonam","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Aztreonam_Piperacillin","Aztreonam","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Cephalexin","Cefaclor","Cephalexin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Imipenem","Cefaclor","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Meropenem","Cefaclor","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Penicillin G","Cefaclor","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefaclor_Piperacillin","Cefaclor","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Imipenem","Cefotaxime","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Meropenem","Cefotaxime","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Imipenem","Cephalexin","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Meropenem","Cephalexin","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Penicillin G","Cephalexin","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Cephalexin_Piperacillin","Cephalexin","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Imipenem_Meropenem","Imipenem","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Imipenem_Penicillin G","Imipenem","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Imipenem_Piperacillin","Imipenem","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Meropenem_Penicillin G","Meropenem","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Meropenem_Piperacillin","Meropenem","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0149_eco:b3182","eco:b0149","eco:b3182","Penicillin G_Piperacillin","Penicillin G","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Imipenem","Amoxicillin","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Meropenem","Amoxicillin","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Cefaclor","Aztreonam","Cefaclor",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Cephalexin","Aztreonam","Cephalexin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Imipenem","Aztreonam","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Meropenem","Aztreonam","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Penicillin G","Aztreonam","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Piperacillin","Aztreonam","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Cephalexin","Cefaclor","Cephalexin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Imipenem","Cefaclor","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Meropenem","Cefaclor","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Penicillin G","Cefaclor","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Piperacillin","Cefaclor","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Imipenem","Cefotaxime","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Meropenem","Cefotaxime","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cephalexin_Imipenem","Cephalexin","Imipenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cephalexin_Meropenem","Cephalexin","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cephalexin_Penicillin G","Cephalexin","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cephalexin_Piperacillin","Cephalexin","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Imipenem_Meropenem","Imipenem","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Imipenem_Penicillin G","Imipenem","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Imipenem_Piperacillin","Imipenem","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Amoxicillin_Mecillinam","Amoxicillin","Mecillinam",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Aztreonam_Mecillinam","Aztreonam","Mecillinam",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefaclor_Mecillinam","Cefaclor","Mecillinam",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cefotaxime_Mecillinam","Cefotaxime","Mecillinam",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Cephalexin_Mecillinam","Cephalexin","Mecillinam",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Imipenem_Mecillinam","Imipenem","Mecillinam",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Mecillinam_Meropenem","Mecillinam","Meropenem",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Mecillinam_Penicillin G","Mecillinam","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Mecillinam_Piperacillin","Mecillinam","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Meropenem_Penicillin G","Meropenem","Penicillin G",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Meropenem_Piperacillin","Meropenem","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0635_eco:b3182","eco:b0635","eco:b3182","Penicillin G_Piperacillin","Penicillin G","Piperacillin",5,4,9,4,6.5,4,9,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Imipenem","Amoxicillin","Imipenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Meropenem","Amoxicillin","Meropenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Aztreonam_Cefaclor","Aztreonam","Cefaclor",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Aztreonam_Cephalexin","Aztreonam","Cephalexin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Aztreonam_Imipenem","Aztreonam","Imipenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Aztreonam_Meropenem","Aztreonam","Meropenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Aztreonam_Penicillin G","Aztreonam","Penicillin G",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Aztreonam_Piperacillin","Aztreonam","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefaclor_Cephalexin","Cefaclor","Cephalexin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefaclor_Imipenem","Cefaclor","Imipenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefaclor_Meropenem","Cefaclor","Meropenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefaclor_Penicillin G","Cefaclor","Penicillin G",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefaclor_Piperacillin","Cefaclor","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefotaxime_Imipenem","Cefotaxime","Imipenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefotaxime_Meropenem","Cefotaxime","Meropenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cephalexin_Imipenem","Cephalexin","Imipenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cephalexin_Meropenem","Cephalexin","Meropenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cephalexin_Penicillin G","Cephalexin","Penicillin G",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Cephalexin_Piperacillin","Cephalexin","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Imipenem_Meropenem","Imipenem","Meropenem",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Imipenem_Penicillin G","Imipenem","Penicillin G",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Imipenem_Piperacillin","Imipenem","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Meropenem_Penicillin G","Meropenem","Penicillin G",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Meropenem_Piperacillin","Meropenem","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b0839_eco:b3182","eco:b0839","eco:b3182","Penicillin G_Piperacillin","Penicillin G","Piperacillin",5,4,7,4,5.5,4,7,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Amoxicillin_Triclosan","Amoxicillin","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Aztreonam_Triclosan","Aztreonam","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Cefaclor_Triclosan","Cefaclor","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Cefotaxime_Triclosan","Cefotaxime","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Cephalexin_Triclosan","Cephalexin","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Imipenem_Triclosan","Imipenem","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Meropenem_Triclosan","Meropenem","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Penicillin G_Triclosan","Penicillin G","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1288_eco:b3182","eco:b1288","eco:b3182","Piperacillin_Triclosan","Piperacillin","Triclosan",4,4,11,4,7.5,4,11,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Amoxicillin_Flucytosine","Amoxicillin","Flucytosine",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Aztreonam_Flucytosine","Aztreonam","Flucytosine",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Cefaclor_Flucytosine","Cefaclor","Flucytosine",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Cefotaxime_Flucytosine","Cefotaxime","Flucytosine",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Cephalexin_Flucytosine","Cephalexin","Flucytosine",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Flucytosine_Imipenem","Flucytosine","Imipenem",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Flucytosine_Meropenem","Flucytosine","Meropenem",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Flucytosine_Penicillin G","Flucytosine","Penicillin G",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Flucytosine_Piperacillin","Flucytosine","Piperacillin",4,4,17,4,10.5,4,17,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Aztreonam_Ciprofloxacin","Aztreonam","Ciprofloxacin",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Cefaclor_Ciprofloxacin","Cefaclor","Ciprofloxacin",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Cefotaxime_Ciprofloxacin","Cefotaxime","Ciprofloxacin",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Cephalexin_Ciprofloxacin","Cephalexin","Ciprofloxacin",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Ciprofloxacin_Imipenem","Ciprofloxacin","Imipenem",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Ciprofloxacin_Meropenem","Ciprofloxacin","Meropenem",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Ciprofloxacin_Penicillin G","Ciprofloxacin","Penicillin G",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
"eco:b2231_eco:b3182","eco:b2231","eco:b3182","Ciprofloxacin_Piperacillin","Ciprofloxacin","Piperacillin",4,4,41,4,22.5,4,41,0,"HT.INT.EcoliNet.3209gene.15543link.txt"
