X1,X2,X3,X4,X5,X6,X7,X8,cid
articaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,32170
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
benoxinate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,4633
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
carbamazepine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,2554
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
chloroprocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,8612
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
disopyramide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3114
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dronedarone,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,208898
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
dyclonine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3180
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
erlosamide,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,219078
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
eslicarbazepine acetate,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,179344
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
ethotoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,3292
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35499,Sodium channel protein type 4 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q01118,Sodium channel protein type 7 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q14524,Sodium channel protein type 5 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q15858,Sodium channel protein type 9 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q99250,Sodium channel protein type 2 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9NY46,Sodium channel protein type 3 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UI33,Sodium channel protein type 11 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9UQD0,Sodium channel protein type 8 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
etidocaine,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,Q9Y5Y9,Sodium channel protein type 10 subunit alpha,Homo sapiens,ion channel  vgc  vg na,37497
fosphenytoin,Sodium channel alpha subunit blocker,CHEMBL2331043,Sodium channel alpha subunit,P35498,Sodium channel protein type 1 subunit alpha,Homo sapiens,ion channel  vgc  vg na,56339
